Position,Track Name,Artist,Streams,URL,Date,Region,danceability,energy,speechiness,tempo,valence,acousticness,Artist Popularity,Label
41.0,Castle on the Hill,Ed Sheeran,44713.0,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,ar,0.461,0.8340000000000001,0.0989,135.007,0.471,0.0232,97.0,1
164.0,No Money,Galantis,14161.0,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-06,ar,0.6709999999999999,0.916,0.0397,126.01,0.8029999999999999,0.0282,78.0,1
195.0,Chica Brasileña,El Super Hobby,12655.0,https://open.spotify.com/track/5gwCA6eUUqFNg5VVWo2Yzo,2017-01-06,ar,0.599,0.794,0.0645,140.561,0.971,0.606,48.0,1
161.0,Una en un Millón - Remix,Alexis y Fido,15017.0,https://open.spotify.com/track/2BesEfIHzUb7viZwUkSAhE,2017-01-07,ar,0.792,0.8220000000000001,0.0512,95.021,0.773,0.525,73.0,1
162.0,Enganchado #TocoParaVos - Cumbia Mix,#TocoParaVos,14864.0,https://open.spotify.com/track/7zW4IqrzU6dTLw3CM72Qbo,2017-01-07,ar,0.6579999999999999,0.435,0.0492,108.994,0.736,0.0197,55.0,1
165.0,Quedate Conmigo,Marka Akme,14644.0,https://open.spotify.com/track/0Me4USNMue57mtUkMEdPTr,2017-01-07,ar,0.8370000000000001,0.78,0.0995,98.082,0.7659999999999999,0.622,47.0,1
169.0,Enamorarnos Bailando,The Panas,14331.0,https://open.spotify.com/track/0VjofSmIfyEkTsl1tTm90w,2017-01-07,ar,0.348,0.8490000000000001,0.135,200.467,0.728,0.16,39.0,1
181.0,Vale la pena,#TocoParaVos,13795.0,https://open.spotify.com/track/0cB2boMVCVfVrZYItg6Vmm,2017-01-07,ar,0.7020000000000001,0.638,0.0358,109.987,0.795,0.232,55.0,1
183.0,Yo Bailaré (feat. Zenon Pereyra),Halconizados de Amor,13771.0,https://open.spotify.com/track/2olCTYZA0iEuLVv1W4gSg0,2017-01-07,ar,0.7929999999999999,0.605,0.0535,113.03,0.892,0.101,39.0,1
188.0,Si Le Robo un Beso,VI-EM,13616.0,https://open.spotify.com/track/6jGe0g2BFj8IZuotfEq6v6,2017-01-07,ar,0.774,0.823,0.0336,104.084,0.927,0.13,48.0,1
191.0,Tu beso y tu piel (feat. Gustas Mio),#TocoParaVos,13425.0,https://open.spotify.com/track/20fHUaxxdQ7DzMhHnni7Ih,2017-01-07,ar,0.448,0.58,0.0459,76.14699999999998,0.8590000000000001,0.051,55.0,1
198.0,Nuestro Secreto,Pijama Party,13204.0,https://open.spotify.com/track/2Uqu3vMH3NxjaQBpgp7u6q,2017-01-07,ar,0.747,0.607,0.0456,110.113,0.6579999999999999,0.0222,54.0,1
169.0,Amor para un Rato,Olvidate!,12109.0,https://open.spotify.com/track/47EEKhimMiDtUfYNR5Ii58,2017-01-08,ar,0.767,0.82,0.13699999999999998,110.076,0.785,0.0222,53.0,1
190.0,I Would Like,Zara Larsson,12856.0,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-11,ar,0.486,0.713,0.0524,121.028,0.297,0.0853,82.0,1
195.0,Me Gusta,Ciro y los Persas,12529.0,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf,2017-01-11,ar,0.639,0.83,0.0267,132.015,0.698,0.0369,61.0,1
196.0,Soy Peor,Bad Bunny,12508.0,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2017-01-12,ar,0.732,0.605,0.086,115.942,0.14300000000000002,0.679,95.0,1
64.0,Despacito (Featuring Daddy Yankee),Luis Fonsi,29165.0,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-01-13,ar,0.66,0.7859999999999999,0.17,177.833,0.846,0.209,86.0,1
131.0,Paris,The Chainsmokers,17150.0,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-13,ar,0.653,0.6579999999999999,0.0304,99.99,0.219,0.0215,90.0,1
110.0,Cocoon,Milky Chance,21182.0,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,2017-01-14,ar,0.741,0.653,0.0327,114.033,0.81,0.0983,74.0,1
133.0,Vente Pa' Ca - Urban Remix,Ricky Martin,18308.0,https://open.spotify.com/track/3pI6VigoXHkcL3VYLJfBhq,2017-01-14,ar,0.741,0.8909999999999999,0.0446,100.022,0.612,0.108,77.0,1
184.0,A Ella Le Gusta la Noche,AX 13,13793.0,https://open.spotify.com/track/7xWM8ZsNUOMVBHQOE77Re9,2017-01-14,ar,0.455,0.8420000000000001,0.0833,199.864,0.648,0.207,46.0,1
176.0,Piel a Piel,Dame 5,11914.0,https://open.spotify.com/track/2q3B7GLCEA4uYvuo2g5P82,2017-01-15,ar,0.7709999999999999,0.906,0.0506,111.64,0.433,0.0208,59.0,1
156.0,La Rompe Corazones,Daddy Yankee,14598.0,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,2017-01-16,ar,0.685,0.8590000000000001,0.0553,176.018,0.8909999999999999,0.116,92.0,1
169.0,El Amante,Nicky Jam,13262.0,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,2017-01-16,ar,0.6829999999999999,0.691,0.0432,179.91,0.732,0.243,89.0,1
196.0,Ya No Me Duele Más - Remix,Silvestre Dangond,11918.0,https://open.spotify.com/track/4CTjql34LKCJy5WOSgEhvA,2017-01-16,ar,0.7390000000000001,0.8809999999999999,0.0484,98.062,0.8390000000000001,0.175,69.0,1
195.0,Desafio (feat. Maluma),Jory Boy,12167.0,https://open.spotify.com/track/3pk19nKnFSl9E4X7gqq10A,2017-01-17,ar,0.838,0.6779999999999999,0.0762,89.01100000000002,0.887,0.154,70.0,1
196.0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,12065.0,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-17,ar,0.815,0.514,0.361,120.054,0.623,0.54,85.0,1
138.0,Vida Tranquila,Julián Serrano,17270.0,https://open.spotify.com/track/3gM8KetN3T4mQE4AO2vAHD,2017-01-18,ar,0.911,0.726,0.242,90.00299999999999,0.77,0.14400000000000002,40.0,1
171.0,Got Me Started,TINI,13888.0,https://open.spotify.com/track/5lU0HnotLXdJgnEeAFzSrg,2017-01-18,ar,0.449,0.654,0.25,100.057,0.64,0.335,61.0,1
140.0,Tu Arreglapenas,La Reserva,16381.0,https://open.spotify.com/track/01M85JZm3JMyHrWzvkfO5X,2017-01-19,ar,0.71,0.857,0.0445,109.993,0.79,0.517,51.0,1
143.0,El Equivocado,Mano Arriba,16233.0,https://open.spotify.com/track/5vy1C7DD9xJ5fRB3KqV6Kq,2017-01-19,ar,0.736,0.795,0.0478,150.019,0.961,0.0977,57.0,1
168.0,Deu Onda,MC G15,14210.0,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017-01-19,ar,0.931,0.604,0.0573,129.92600000000002,0.8640000000000001,0.456,72.0,1
193.0,Sigo Extrañándote,J Balvin,12581.0,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,2017-01-19,ar,0.889,0.853,0.241,93.022,0.922,0.154,94.0,1
160.0,Make My Love Go,Jay Sean,15376.0,https://open.spotify.com/track/5mMRgTxoeBjEAZdBjPGvaC,2017-01-20,ar,0.8220000000000001,0.733,0.0495,107.02,0.595,0.0434,69.0,1
189.0,Lumbra,Cali Y El Dandee,12912.0,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK,2017-01-20,ar,0.7240000000000001,0.84,0.0392,92.01,0.835,0.053,74.0,1
163.0,Insegura,VAS,15139.0,https://open.spotify.com/track/2jahKqF76dRFDwCqd6FzS7,2017-01-21,ar,0.7290000000000001,0.713,0.0382,108.035,0.7809999999999999,0.0987,29.0,1
184.0,Dígame usted señorita,Kale “La Evolución”,13608.0,https://open.spotify.com/track/4Q7uDmFtF2IRxFwAvuPXRn,2017-01-21,ar,0.8,0.779,0.0448,96.004,0.645,0.0237,42.0,1
199.0,Caile (feat. Zion & De La Ghetto),Revol,11604.0,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,2017-01-23,ar,0.768,0.735,0.0669,129.99,0.303,0.202,66.0,1
197.0,Baila Toma,"Osmani Garcia ""La Voz""",11625.0,https://open.spotify.com/track/1VUm0rdXGDjAOApxFxGFJ4,2017-01-24,ar,0.7490000000000001,0.713,0.0657,99.993,0.373,0.0158,59.0,1
198.0,El Chisme (feat. J Alvarez & Kevin Roldan) - Remix,Reykon,11616.0,https://open.spotify.com/track/58EQDn2K9Gyj68YIckOLrN,2017-01-25,ar,0.748,0.909,0.0855,93.01,0.8320000000000001,0.0748,70.0,1
199.0,Balada Del Diablo y La Muerte,La Renga,11574.0,https://open.spotify.com/track/4ObkiTmpsSU31gqGhTb8SH,2017-01-25,ar,0.4,0.755,0.0556,132.287,0.392,0.115,64.0,1
152.0,La vida rosa,Angela Torres,14687.0,https://open.spotify.com/track/6S7CT8xrkOpDOXC4xjdhXt,2017-01-26,ar,0.698,0.8029999999999999,0.0632,148.123,0.87,0.166,55.0,1
186.0,"How Far I'll Go - From ""Moana""",Alessia Cara,12441.0,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-26,ar,0.314,0.555,0.37,179.666,0.159,0.157,84.0,1
194.0,Solo Dance,Martin Jensen,12129.0,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-26,ar,0.7440000000000001,0.836,0.0507,114.965,0.36,0.0435,76.0,1
122.0,Scared to Be Lonely,Martin Garrix,18693.0,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-01-27,ar,0.584,0.54,0.0576,137.972,0.195,0.0895,87.0,1
145.0,Lo Niego Todo,Joaquín Sabina,16138.0,https://open.spotify.com/track/6oV8HazS5rJB3jU3oPhYep,2017-01-27,ar,0.617,0.585,0.0435,76.958,0.35200000000000004,0.721,72.0,1
186.0,Sentí el Sabor,Rombai,13358.0,https://open.spotify.com/track/2TN5VueWaAxwkzHgmtDRMn,2017-01-27,ar,0.8109999999999999,0.6559999999999999,0.0696,104.957,0.931,0.0546,67.0,1
101.0,Me Rehúso,Danny Ocean,21638.0,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-28,ar,0.7440000000000001,0.804,0.0677,104.823,0.426,0.0231,81.0,1
190.0,Alone,Alan Walker,12091.0,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-30,ar,0.6759999999999999,0.929,0.0458,97.019,0.157,0.18600000000000005,84.0,1
153.0,All Night,The Vamps,13932.0,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-31,ar,0.563,0.775,0.0366,144.945,0.458,0.00251,77.0,1
189.0,Otra Cosa,Daddy Yankee,12033.0,https://open.spotify.com/track/3g8HfTlZYA72i9V2JPwXOb,2017-01-31,ar,0.731,0.923,0.0751,96.045,0.634,0.22,92.0,1
141.0,Otra Vez,Felix Gabriel,15527.0,https://open.spotify.com/track/4kdpq7Ez7T2cn75Jem2PEv,2017-02-01,ar,0.5870000000000001,0.306,0.0531,94.811,0.846,0.711,10.0,1
186.0,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,12479.0,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-02-01,ar,0.8029999999999999,0.743,0.0681,108.005,0.674,0.105,85.0,1
187.0,A Veces Vuelvo,Catupecu Machu,12475.0,https://open.spotify.com/track/2E2dLZK0gSTl6vjr53BfKM,2017-02-01,ar,0.596,0.83,0.0353,126.565,0.607,0.0189,56.0,1
189.0,Personalmente,Las Pelotas,12303.0,https://open.spotify.com/track/7q7XFO9av9VpNJSXKJwJxD,2017-02-01,ar,0.5589999999999999,0.711,0.0269,155.934,0.769,0.333,60.0,1
193.0,All Time Low,Jon Bellion,12044.0,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-02-01,ar,0.609,0.57,0.104,90.195,0.531,0.0556,76.0,1
159.0,Issues,Julia Michaels,14167.0,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-02-02,ar,0.6829999999999999,0.4270000000000001,0.0777,113.634,0.426,0.368,87.0,1
182.0,I Got You,Bebe Rexha,12994.0,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-02-02,ar,0.609,0.887,0.0507,97.99,0.316,0.0504,88.0,1
188.0,Weak,AJR,12814.0,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-02-02,ar,0.6729999999999999,0.637,0.0429,123.98,0.6779999999999999,0.13699999999999998,77.0,1
196.0,La del Control,Eloy,12742.0,https://open.spotify.com/track/6GifecgpowoFIJCJCBtR8l,2017-02-03,ar,0.779,0.747,0.0435,87.99799999999998,0.6729999999999999,0.285,57.0,1
198.0,Believer,Imagine Dragons,12663.0,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-02-03,ar,0.779,0.787,0.108,124.982,0.708,0.0524,91.0,1
159.0,On My Way,Tiësto,13967.0,https://open.spotify.com/track/4hiUYb2nb6NlfTP9CD38Pe,2017-02-04,ar,0.629,0.764,0.036000000000000004,123.972,0.5770000000000001,0.00981,81.0,1
107.0,La Máquina de Ser Feliz,Charly García,17609.0,https://open.spotify.com/track/52qq2T7uXlpI7Kfb4otWNk,2017-02-06,ar,0.5870000000000001,0.64,0.0299,110.006,0.233,0.539,64.0,1
128.0,Million Reasons,Lady Gaga,15458.0,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2017-02-06,ar,0.6679999999999999,0.449,0.0451,129.889,0.154,0.477,82.0,1
172.0,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,12296.0,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-02-06,ar,0.483,0.121,0.0349,106.032,0.419,0.91,65.0,1
192.0,Adiós,Gustavo Cerati,11343.0,https://open.spotify.com/track/1rh4kDY9T4fHVDum8Foi5k,2017-02-06,ar,0.495,0.596,0.024,94.124,0.284,0.14,70.0,1
193.0,All of Me,John Legend,11296.0,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-02-06,ar,0.422,0.264,0.0322,119.93,0.331,0.922,82.0,1
131.0,El Lavarropa,Gonzo Vizán,15973.0,https://open.spotify.com/track/5iOz59b6B51cmVxa6NxTux,2017-02-08,ar,0.769,0.81,0.0655,97.992,0.606,0.0141,4.0,1
186.0,Seguir Viviendo Sin Tu Amor,Luis Alberto Spinetta,12267.0,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg,2017-02-08,ar,0.679,0.368,0.0251,104.931,0.736,0.6890000000000001,58.0,1
194.0,Water Under the Bridge,Adele,12168.0,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-02-09,ar,0.596,0.838,0.0704,94.982,0.472,0.0189,85.0,1
51.0,Chained To The Rhythm,Katy Perry,38926.0,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-10,ar,0.448,0.8009999999999999,0.165,189.798,0.462,0.0733,85.0,1
66.0,En el Séptimo Día (SEP7IMO DIA),Soda Stereo,26896.0,https://open.spotify.com/track/2OYXpaYf86alQxLNsv8zYD,2017-02-10,ar,0.529,0.935,0.0335,106.047,0.7290000000000001,0.0005139999999999999,76.0,1
118.0,Alguien Robo,Sebastian Yatra,17883.0,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,2017-02-10,ar,0.745,0.921,0.08199999999999999,92.973,0.6509999999999999,0.0897,85.0,1
189.0,Al Filo de Tu Amor,Carlos Vives,12824.0,https://open.spotify.com/track/77a9893yxuz36cBUmBzA8E,2017-02-10,ar,0.7120000000000001,0.901,0.0595,97.98,0.845,0.051,80.0,1
191.0,"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",DJ Luian,12766.0,https://open.spotify.com/track/15kZDQoTtpkya2kG8ZPJoi,2017-02-10,ar,0.752,0.613,0.26,168.062,0.851,0.17600000000000002,86.0,1
179.0,Sé Que Te Duele,Alejandro Fernandez,11376.0,https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg,2017-02-12,ar,0.682,0.858,0.0708,94.954,0.753,0.245,78.0,1
143.0,That's What I Like,Bruno Mars,14432.0,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-02-13,ar,0.853,0.56,0.0406,134.066,0.86,0.013,92.0,1
170.0,Someone Like You,Adele,13236.0,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,2017-02-14,ar,0.5589999999999999,0.33,0.0285,135.109,0.285,0.892,85.0,1
177.0,When I Was Your Man,Bruno Mars,12938.0,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,2017-02-14,ar,0.601,0.271,0.0403,145.494,0.411,0.937,92.0,1
173.0,De Música Ligera,Soda Stereo,13473.0,https://open.spotify.com/track/2WD9ggmpZE7Wodh3qVVCgg,2017-02-15,ar,0.542,0.7140000000000001,0.028,124.26,0.76,0.00487,76.0,1
178.0,Nada Personal - Remasterizado 2007,Soda Stereo,12908.0,https://open.spotify.com/track/4PBou1i63krEp3jKCPhxVD,2017-02-15,ar,0.763,0.939,0.0488,124.396,0.448,0.422,76.0,1
181.0,Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,12802.0,https://open.spotify.com/track/3rtxFFGZ10e2vYBo7PsPf2,2017-02-15,ar,0.464,0.444,0.027000000000000003,144.092,0.294,0.488,72.0,1
132.0,It Ain't Me (with Selena Gomez),Kygo,16637.0,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-02-16,ar,0.64,0.5329999999999999,0.0706,99.968,0.515,0.119,87.0,1
90.0,How Would You Feel (Paean),Ed Sheeran,21751.0,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-02-17,ar,0.617,0.439,0.0269,139.97899999999998,0.242,0.424,97.0,1
98.0,Cold,Maroon 5,20621.0,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-02-17,ar,0.703,0.715,0.114,99.924,0.4970000000000001,0.139,89.0,1
139.0,Héroe Favorito,Romeo Santos,16673.0,https://open.spotify.com/track/6RFJxVj9tL0Xrd3Jve4Vo4,2017-02-17,ar,0.865,0.6779999999999999,0.06,128.02100000000002,0.778,0.7070000000000001,84.0,1
191.0,Love Incredible (feat. Camila Cabello),Cashmere Cat,12963.0,https://open.spotify.com/track/43hDboyy6vJ6z2Jx5sHnCF,2017-02-17,ar,0.339,0.508,0.162,166.68099999999995,0.191,0.0531,76.0,1
194.0,Nunca Me Olvides - Remix,Yandel,12638.0,https://open.spotify.com/track/7pyEd6g5y7SYdKNgRtleEB,2017-02-17,ar,0.802,0.8140000000000001,0.0647,95.009,0.586,0.331,87.0,1
164.0,Love,Lana Del Rey,13224.0,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW,2017-02-20,ar,0.322,0.35200000000000004,0.0309,70.429,0.266,0.455,84.0,1
175.0,Ganas Locas,Prince Royce,12854.0,https://open.spotify.com/track/7JpzzaCzljQdfnG7wPRqSe,2017-02-22,ar,0.589,0.905,0.0521,176.014,0.7559999999999999,0.0386,83.0,1
189.0,Romantic - NOTD Remix,Stanaj,11953.0,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,2017-02-22,ar,0.746,0.631,0.231,104.047,0.342,0.218,65.0,1
65.0,Something Just Like This,The Chainsmokers,26711.0,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-02-23,ar,0.617,0.635,0.0317,103.019,0.446,0.0498,90.0,1
51.0,SUBEME LA RADIO,Enrique Iglesias,42718.0,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,2017-02-24,ar,0.684,0.823,0.0773,91.048,0.647,0.0744,84.0,1
62.0,Rivalidad,Charly García,30444.0,https://open.spotify.com/track/6vuWyGYpQfhBC1WFW1fkOR,2017-02-24,ar,0.6659999999999999,0.825,0.0383,109.986,0.636,0.067,64.0,1
70.0,Primavera,Charly García,26867.0,https://open.spotify.com/track/0VSzEeOuXTAI3kbG4TXBth,2017-02-24,ar,0.7509999999999999,0.6809999999999999,0.026,109.99,0.8109999999999999,0.149,64.0,1
71.0,Ella Es Tan Kubrick,Charly García,26781.0,https://open.spotify.com/track/2074PxLJhsulJcP0ivfUSj,2017-02-24,ar,0.765,0.924,0.0313,121.985,0.918,0.121,64.0,1
88.0,Lluvia,Charly García,23403.0,https://open.spotify.com/track/2n2PrSqZeDQB19NSgO01YP,2017-02-24,ar,0.688,0.71,0.0245,110.005,0.66,0.15,64.0,1
89.0,Otro,Charly García,23366.0,https://open.spotify.com/track/7eFJEG6vPVRfvEB8QqKuKx,2017-02-24,ar,0.688,0.519,0.0367,77.49600000000002,0.6,0.476,64.0,1
104.0,Amigos de Dios,Charly García,21172.0,https://open.spotify.com/track/5ilKoWnPiMGkhRKhY0Z6fV,2017-02-24,ar,0.637,0.904,0.0344,106.985,0.5539999999999999,0.0401,64.0,1
109.0,Believe,Charly García,20842.0,https://open.spotify.com/track/0zTGCdMONzCEzG6Sqx4lgt,2017-02-24,ar,0.597,0.915,0.0302,135.011,0.627,0.000343,64.0,1
117.0,Spector,Charly García,19509.0,https://open.spotify.com/track/62oTd25XqwmcLDTnmvxNUF,2017-02-24,ar,0.616,0.682,0.0323,128.095,0.715,0.226,64.0,1
129.0,Mundo B,Charly García,18488.0,https://open.spotify.com/track/5uTio0a7NcuYPPWIHnueNU,2017-02-24,ar,0.5529999999999999,0.59,0.0272,124.012,0.214,0.254,64.0,1
183.0,Deja vu,Prince Royce,13680.0,https://open.spotify.com/track/46HdsiK0uR26B2dY9QPzda,2017-02-24,ar,0.732,0.8009999999999999,0.0327,123.981,0.8240000000000001,0.39,83.0,1
188.0,Stay (with Alessia Cara),Zedd,13384.0,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-02-24,ar,0.679,0.634,0.0654,102.013,0.498,0.232,87.0,1
200.0,No Lo Niegues (feat. Sammy & Falsetto),Dayme y El High,12691.0,https://open.spotify.com/track/5FcGBPGcyOPKfsExbSlmzd,2017-02-25,ar,0.8,0.7509999999999999,0.0607,92.002,0.769,0.00688,59.0,1
182.0,Baila Morena,Dame 5,11518.0,https://open.spotify.com/track/5ut9BH3m0lH2kRfZc3YSKV,2017-02-28,ar,0.43,0.7490000000000001,0.225,208.205,0.892,0.0452,59.0,1
188.0,Slide,Calvin Harris,11342.0,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-02-28,ar,0.736,0.795,0.0545,104.066,0.511,0.498,88.0,1
199.0,Pa Ti,Bad Bunny,10794.0,https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU,2017-02-28,ar,0.7659999999999999,0.715,0.231,128.085,0.555,0.348,95.0,1
154.0,Tú Sí Sabes Quererme,Natalia Lafourcade,14114.0,https://open.spotify.com/track/6p3yxt0uJJshAS3CT0znQg,2017-03-01,ar,0.664,0.46,0.105,170.05700000000004,0.792,0.782,76.0,1
52.0,Perfect,Ed Sheeran,41448.0,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-03,ar,0.599,0.448,0.0232,95.05,0.168,0.163,97.0,1
53.0,Dive,Ed Sheeran,40834.0,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-03,ar,0.7609999999999999,0.386,0.0399,134.94299999999998,0.526,0.355,97.0,1
56.0,New Man,Ed Sheeran,39177.0,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-03,ar,0.78,0.745,0.145,94.026,0.862,0.0559,97.0,1
57.0,Eraser,Ed Sheeran,38397.0,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,ar,0.64,0.812,0.0834,86.01299999999998,0.914,0.086,97.0,1
60.0,Galway Girl,Ed Sheeran,36684.0,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-03,ar,0.624,0.8759999999999999,0.1,99.943,0.7809999999999999,0.0735,97.0,1
63.0,Happier,Ed Sheeran,35495.0,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-03,ar,0.522,0.385,0.0288,89.792,0.236,0.536,97.0,1
71.0,Barcelona,Ed Sheeran,30225.0,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,2017-03-03,ar,0.747,0.76,0.187,99.975,0.682,0.448,97.0,1
72.0,What Do I Know?,Ed Sheeran,29836.0,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,ar,0.838,0.4920000000000001,0.038,115.092,0.895,0.251,97.0,1
73.0,Hearts Don't Break Around Here,Ed Sheeran,29824.0,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk,2017-03-03,ar,0.604,0.366,0.0267,105.177,0.181,0.7190000000000001,97.0,1
76.0,Supermarket Flowers,Ed Sheeran,27570.0,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,2017-03-03,ar,0.589,0.242,0.0442,89.749,0.257,0.914,97.0,1
78.0,Bibia Be Ye Ye,Ed Sheeran,26005.0,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2,2017-03-03,ar,0.738,0.677,0.0824,127.067,0.882,0.52,97.0,1
80.0,Green Light,Lorde,25491.0,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,2017-03-03,ar,0.616,0.7140000000000001,0.0982,128.924,0.24,0.0162,82.0,1
81.0,Nancy Mulligan,Ed Sheeran,24992.0,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,2017-03-03,ar,0.68,0.852,0.0349,101.993,0.858,0.117,97.0,1
84.0,Save Myself,Ed Sheeran,24444.0,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj,2017-03-03,ar,0.552,0.29,0.0448,78.842,0.481,0.85,97.0,1
110.0,Hula Hoop,Daddy Yankee,20524.0,https://open.spotify.com/track/7BEI30TTNhwnkCyNUDmFrr,2017-03-03,ar,0.8009999999999999,0.8220000000000001,0.0831,176.048,0.946,0.113,92.0,1
141.0,Hypnotised,Coldplay,16968.0,https://open.spotify.com/track/5LXj9Ch3O9ATm1NoHT8GXn,2017-03-03,ar,0.513,0.6829999999999999,0.032,120.056,0.153,0.339,89.0,1
159.0,Si Tu Novio Te Deja Sola,J Balvin,14924.0,https://open.spotify.com/track/0RFFFGtPn6a58RHY3ccVYX,2017-03-04,ar,0.716,0.461,0.0614,121.99,0.535,0.545,94.0,1
180.0,Hermosa Ingrata,Juanes,13355.0,https://open.spotify.com/track/3H0Vda4LvcNlwRQpNd8MHJ,2017-03-04,ar,0.593,0.773,0.0489,93.76,0.964,0.196,79.0,1
188.0,Te de Campana,DJ Tetraguy,12093.0,https://open.spotify.com/track/0StRt2W3IPe2MnpixQi6e5,2017-03-05,ar,0.843,0.901,0.0831,105.017,0.6709999999999999,0.0408,75.73218390804598,1
65.0,Cae el Sol / Planta (SEP7IMO DIA),Soda Stereo,28999.0,https://open.spotify.com/track/0tkUZvL9ZbNLnzJ4jHeiOL,2017-03-10,ar,0.259,0.816,0.0366,117.968,0.359,0.00293,76.0,1
68.0,Prófugos (SEP7IMO DIA),Soda Stereo,27556.0,https://open.spotify.com/track/70ivSNwJpoFzyU3vomPRYk,2017-03-10,ar,0.537,0.905,0.037000000000000005,127.004,0.345,0.000684,76.0,1
70.0,De Música Ligera (SEP7IMO DIA),Soda Stereo,26992.0,https://open.spotify.com/track/0v1p6H03NUVHhOu3nXD7GC,2017-03-10,ar,0.581,0.792,0.0356,123.912,0.516,0.00934,76.0,1
